CVE ESTADO,CVE MUNICIPIO,Emisiones de   CO,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,414,20414,0.82322724,0,0.110641497,379.1977784,0.143012702,0.003581032,0,0,0.234591695,48.76028868,0.000477312,0,0,0,0,0,1.493911352,0
20,415,20415,0.31563411,0,0.031611856,219.1575097,0.004412224,0.00132358,58.52047131,0,0.26841235,26.83926882,3.34118E-05,0,0,0,0,0,0.494362368,0
20,416,20416,0.07974417,0,0.001975741,35.08339126,0.091774266,0.000204804,0,0,0,1.522202892,0,0,0,0,0,0.970145796,0.035684899,0
20,417,20417,0.21344697,0,0.031611856,453.9205284,0.004412224,0.003079358,0,0,22.81842162,197.841157,2.1479E-05,0,0,0,0,0,2.325457279,0
20,418,20418,1.61334712,0,0.316612499,345.1909247,0.033532905,0.004627063,0,0,0.334964998,42.18376667,0,0,0,0,0,0,0.510640053,0
20,419,20419,0.08356425,0,0.021733151,24.60423682,0.003529779,6.6878E-05,0,0,0,1.567404406,0,0,0,0,0,0,0.02969438,0
20,420,20420,0.20135005,0.026375556,0.007902964,93.49647418,0.003529779,0.000163479,0,0,0.535695866,4.57647599,3.81849E-05,0,0,0,0,0,0.087131058,0
20,421,20421,0.62346889,0,0.108046972,76.38827809,0.012354228,0.001879792,0,0,0.51866868,17.26578542,9.54623E-05,0,0,0,0,0,0.168354225,0
20,422,20422,0.02849143,0.024933136,0.001975741,33.16664608,0.004412224,0.000225899,0,0,0.030841896,3.453139864,1.78515E-05,0,0,0,0,0,0.074416699,0
20,423,20423,0.00843601,0.001641439,0.003951482,25.23011244,0,0.00010106,0,0,0.046873893,2.454428787,0,0,0,0,0,0,0.067701121,0
20,424,20424,0.14914229,0.006562037,0.011854446,193.2923621,0.005294669,0.000347765,0,0,0,10.00184419,0,0,0,0,0,0,0.382157893,0
20,425,20425,0.25323947,0,0.007902964,133.7789551,0.000882445,0.000329931,0,0,0,9.081839795,0,0,0,0,0,0,0.170853717,0
20,426,20426,0.11332904,0.027620818,0.020251345,336.3595336,0.000882445,0.000581459,0,0,0,23.01758617,0.000117085,0,0,0,0,0,0.4601028,0
20,427,20427,0.8181338,0,0.179792433,0.600019952,0.015001563,0,0,0,0,21.15322483,0,0,0,0,0,1.086563292,0.78341521,0
20,428,20428,0.14579972,0,0.001975741,94.63797943,0.000882445,0.000364113,19.58618479,0,0.071692662,6.485058568,6.77783E-06,0,0,0,0,0,0.166701668,0
20,429,20429,0.08706599,0.023414456,0.01975741,72.04820168,0.012084058,0.00023333,0,0,0,12.7441015,0,0,0,0,0,0,0.198627,0
20,430,20430,0.05332195,0,0.001975741,22.64227947,0.011471783,0.000109426,35.51464289,0,0.001073088,1.647678115,1.07872E-05,0,0,0,0,0,0.045238743,0
20,431,20431,0.25451283,0,0.007902964,72.43827431,0.000882445,0.000394716,0,0,0,2.997996163,0,0,0,0,0,3.919389017,0.122082634,0
20,432,20432,0.15296237,0,0.022227087,57.71151804,0.000882445,0.000191717,0,0,0.000290652,4.217952409,0.004510106,0,0,0,0,0,0.111857439,0
20,433,20433,0.24750935,0,0.023708892,118.3683293,0.006177114,0.000552858,0,0,0,5.947943585,0,0,0,0,0,0,0.183039257,0
20,434,20434,0.11635327,0,0.005927223,222.3119562,0.00176489,0.000590012,0,0,0,12.40251878,0,0,0,0,0,0,0.214161033,0
20,435,20435,0.19004898,0.011676073,0.017781669,181.9240156,0.005294669,0.000368572,0,0,0.220714439,6.126113229,4.77312E-05,0,0,0,0,0,0.142966821,0
20,436,20436,0.16346759,0.012588397,0,60.43477084,0.192985256,0.000300208,0,0,0.000285733,2.43384038,0,0,0,0,0,0,0.044763632,0
20,437,20437,0.54547559,0.01517285,0.07804177,411.362774,0.041817013,0.001280181,0,0,32.61671209,18.10947397,1.19328E-05,0,0,0,0,0,0.308862867,0
20,438,20438,0.1352945,0,0.017781669,85.29900288,0.017991001,0.000286832,0,0,0.128746502,5.511678075,0.004383764,0,0,0,0,0,0.085726384,0
20,439,20439,0.31483826,0,0.79968118,958.5877311,0.137105759,0.006915181,0,0,11.67985806,62.00832589,0.000381849,0,0,0,0,0,1.819010589,0
20,440,20440,0.13784122,0,0.009878705,57.750841,0,0.000209551,0,0,0.008304651,1.490798312,1.43193E-05,0,0,0,0,0,0.024065358,0
20,441,20441,1.3927375,0,0.977497872,246.781296,0.44033999,0.003054067,0,0,0.834233612,22.78728738,0.000133647,0,0,0,0,0,0.298906212,0
20,442,20442,0.04631847,0,0.003951482,14.05662719,0,5.20162E-05,0,0,0.002613932,0.449514144,1.32215E-05,0,0,0,0,0,0.010483407,0
20,443,20443,0.07767496,0,0.003951482,26.39462202,0.000882445,4.16129E-05,0,0,0.00165767,1.326970979,1.41762E-05,0,0,0,0,0,0.025149849,0
20,444,20444,0.04186171,0.007439951,0.007902964,24.49861717,0,7.87674E-05,0,0,0,1.275749173,0,0,0,0,0,0,0.028423977,0
20,445,20445,0.02801392,0.000892794,0,73.47688976,0.013236673,0.000163479,0,0,0,7.146357046,0,0,0,0,0,0,0.175908475,0
20,446,20446,0.03963333,0.001859988,0.005927223,333.7718065,0.000882445,0.000592985,0,0,0,9.303315583,0,0,0,0,0,0,0.314047764,0
20,447,20447,0.83771171,0.001673989,0.120026267,751.2951225,0.024708456,0.00430647,6.570137157,0,1.209665279,47.43553429,0,0,0,0,0,0,1.023046276,0
20,448,20448,0.24002836,0,0.005927223,81.44118266,0.000882445,6.83641E-05,0,0,2.146485279,8.667916296,0,0,0,0,0,0,0.15513377,0
20,449,20449,0.25069275,0.030650738,0.059272231,117.971699,0.007942004,0.000763895,0,0,0.157554712,29.85555059,2.04289E-05,0,0,0,0,0,0.302959108,0
20,450,20450,0.2116961,0.001602379,0.015805928,557.2949631,0.002647335,0.000292777,0,6.245465355,0,21.82722882,0,0,0,0,0,0,0.426793452,0
20,451,20451,0.02610388,0.001618189,0.003951482,58.94085753,0.019413787,0.000172397,0,0,0,6.280711671,0,0,0,0,0,0,0.087781752,0
20,452,20452,0.5618701,0.013810409,0.17386521,173.8809251,0.007059559,0.000801049,0,0,0.052761879,17.63774619,2.86387E-05,0,0,0,0,1.164174956,0.311031848,0
20,453,20453,0.3644993,0,0.095329504,147.6132563,0.007059559,0.001545248,47.10900258,0,0.160070674,7.402036628,2.1479E-05,0,0,0,0,0,0.072092791,0
20,454,20454,0.08404176,0,0.005927223,163.7229027,0.002647335,0.000399782,0,0,0,10.23848,0,0,0,0,0,0,0.327102963,0
20,455,20455,0.23206986,0.007067953,0.01975741,114.3387984,0.014119118,0.000490438,0,0,0.77803843,1.995455899,2.38656E-05,0,0,0,0,0,0.051879955,0
20,456,20456,0.15519075,0.000790495,0.013830187,47.01498767,0.105893384,0.000558802,0,0,0.004416169,0.365401177,2.86387E-05,0,0,0,0,0,0.009113851,0
20,457,20457,0.12160588,0,0.005927223,177.5331254,0.00176489,0.000622708,0,0,0.096418143,19.81118515,7.63699E-06,0,0,0,0,0,0.445841235,0
20,458,20458,0.10393801,0,0.005927223,56.99534287,0.00176489,0.000243733,0,0,0.027288798,3.433919208,6.68236E-06,0,0,0,0,0,0.102974946,0
20,459,20459,0.31292822,0.003989674,0.093353763,184.9938817,0.008824449,0.001747469,0,0,0.377441706,4.315086875,0.000286387,0,0,0,0,0,0.2018185,0
20,460,20460,0.17174443,0,0.01975741,263.9085705,0.005294669,0.001061258,0,0,1.20668079,29.21530521,0.004098115,0,0,0,0,0,0.838672579,0
20,461,20461,0.05236693,0,0.007902964,29.46775799,0,0.000154562,0,0,0.053058233,2.205645827,9.54623E-06,0,0,0,0,0,0.031708434,0
20,462,20462,0.31738498,0.036734758,0.060260101,118.5970284,0.016496282,0.001489149,0,0,0.09948632,6.956345818,0.031912292,0,0,0,0,0,0.112270578,0
20,463,20463,0.03103815,0.000855594,0.011854446,31.75027988,0.000882445,6.09332E-05,0,0,0,6.736655896,8.86368E-05,0,0,0,0,2.677602398,0.116011553,0
20,464,20464,0.03087898,0,0.013830187,18.85448234,0.042961978,0.000161993,0,0,0.63212261,3.075314846,0,0,0,0,0,0,0.07440637,0
20,465,20465,0.22936397,0,0.01975741,79.79154461,0,0.000216982,0,0,0.015013071,4.545842145,5.44135E-06,0,0,0,0,0,0.180025407,0
20,466,20466,0.33457534,0,0.007902964,593.2279573,0.00176489,0.000856333,692.4443694,0,0.818917376,52.10997546,1.36511E-05,0,0,0,0,0,0.928013931,0
20,467,20467,1.71410173,0,0.342297132,678.2248565,0.081519382,0.00575434,0,0,0.768510273,143.2906321,0.000305479,0,0,0,0,0,2.793543994,0
20,468,20468,0.31945419,0,0.027660374,649.9297855,0.004412224,0.003205683,0,0,0,94.1232079,0,0,0,0,0,0,2.053012633,0
20,469,20469,1.70423319,0.016851489,0.630755322,1154.800318,0.071207864,0.00714621,258.0656942,0,7.094213941,37.96808418,0,0,0,0,0,0,0.62182614,0
20,470,20470,0.27472742,0,0.013830187,274.0029175,0.035902419,0.00101934,0,0,0.30748963,21.39568416,0,0,0,0,0,0,0.962407769,0
20,471,20471,0.0811767,0,0.013830187,29.64027912,0.002647335,7.72812E-05,0,0,0,1.313561884,1.53694E-05,0,0,0,0,0,0.038112091,0
20,472,20472,0.43851335,0,0.124471685,107.7399547,0.024708456,0.001111396,0,0,0.32521772,22.78674713,0,0,0,0,0,0,0.27907553,0
20,473,20473,0.1034605,0,0.01037264,72.63640757,0.008824449,6.24194E-05,0,0,0.031293301,2.657672029,2.81137E-05,0,0,0,0,0,0.050816122,0
20,474,20474,0.30958565,0,0.055320749,112.2103383,0.021178677,0.000869413,0,0,1.313487491,17.64100809,2.38656E-05,0,0,0,0,0,0.495973611,0
20,475,20475,1.29834969,0.940849698,0.269194715,295.6433761,0.207852864,0.002605268,0,0,0.347765234,15.34514035,2.62521E-05,0,0,0,0,0,0.271318842,0
20,476,20476,0.05475448,0,0.007902964,14.97426148,0.005294669,0.000147132,280.8251059,0,0.080367432,0.746002353,1.24101E-05,0,0,0,0,0,0.013891806,0
20,477,20477,0.06605555,0.014680883,0.007902964,69.89960193,0,0.000377489,0,0,0.298052503,15.80608311,0,0,0,0,0,0,0.160215382,0
20,478,20478,0.07831164,0,0.007902964,103.6529984,0.004412224,0.000367086,0,0,0,21.29656418,0,0,0,0,0,0,0.318117185,0
20,479,20479,0.02976479,0,0.003951482,13.22708012,0,6.6878E-05,0,0,0,0.91176458,1.08827E-05,0,0,0,0,0,0.021173384,0
20,480,20480,0.01671285,0.031619792,0.005927223,55.94405888,0.000882445,0.000141187,0,0,0,5.088297631,0,0,0,0,0,0,0.147366753,0
20,481,20481,0.0604846,0.002185486,0.011854446,112.9810712,0.002647335,9.36291E-05,0,0,0,9.633985255,0,0,0,0,0,0,0.436843063,0
20,482,20482,5.48420235,0,1.474890675,1231.704318,0.351938599,0.016945413,0,0,7.828739171,113.4537828,0.363743633,0,0,0,0,0,3.588113963,0
20,483,20483,1.305194,0.028992559,0.122495944,185.4035512,0.018531342,0.002645395,0.772957313,0,0.604368775,13.58070046,0.09873886,0,0,0,0,3.356704455,0.21357231,0
20,484,20484,0.34651309,0.002138986,0.096317375,173.7207706,0.035297795,0.000734171,0,0,0.075846126,4.04993629,1.90925E-05,0,0,0,0,0,0.069211145,0
20,485,20485,0.23684496,0,0.025684633,147.3063431,0.002647335,0.000882789,0,0,0,15.48086663,0,0,0,0,0,0,0.479448043,0
20,486,20486,0.16649182,0.009867235,0.075078159,96.55423848,0.009706894,0.000840945,0,0,0.158159163,15.65862071,1.02622E-05,0,0,0,0,0,0.31087692,0
20,487,20487,0.07624243,0.003624186,0.011854446,82.81959533,0.003529779,0.000329931,0,0,0.027714046,8.348799677,0,0,0,0,0,0,0.16063885,0
20,488,20488,0.01528032,0,0.001975741,6.037798868,0.009706894,5.49885E-05,0,0,0,0.744187483,0,0,0,0,0,0,0.023063496,0
20,489,20489,0.20103171,0,0.013830187,236.3209606,0.00176489,0.001243479,0,0,0.379885531,17.18266251,1.09782E-05,0,0,0,0,0,0.498555731,0
20,490,20490,0.10632556,0,0.005927223,153.7308676,0.002647335,0.000300208,0,0,0,9.6887525,0,0,0,0,0,0,0.186232823,0
20,491,20491,0.1464364,0.08664381,0.017781669,164.2156289,0.036784864,1.63479E-05,0,0,0.056115428,14.48179452,1.704E-05,0,0,0,0,0,0.219593814,0
20,492,20492,0.07194484,0,0.01975741,174.2912523,0.014731392,0.000453284,0,0,0,15.73754046,0,0,0,0,0,0,0.255939735,0
20,493,20493,0.0620763,0.004315172,0.003951482,13.04872874,0.00176489,0.000161435,0,0,0.092668691,22.11064651,1.61331E-05,0,0,0,0,0,0.217703702,0
20,494,20494,0.063668,0.005125196,0.005927223,215.5962037,0,0.000219954,0,0,41.85042683,9.442565394,0,0,0,0,0,0,0.189188834,0
20,495,20495,0.14516304,0.006843825,0.025684633,152.8904157,0.006177114,0.00040424,7.415456176,0,0,9.33731085,0,0,0,0,0,0,0.54474676,0
20,496,20496,0.07178567,0,0.011854446,61.5708764,0.000882445,0.000261567,0,0,0.031476388,4.988877622,9.06892E-06,0,0,0,0,0,0.075449547,0
20,497,20497,0.70209887,0,0.020251345,161.0531948,0.058853636,0.001133953,14.20585716,43.71825749,0.009333002,4.153730205,2.2911E-05,0,0,0,0,0,0.186939292,0
20,498,20498,0.09168192,0,0.009878705,312.2405729,0.004412224,0.002088078,0,0,0.857622532,126.7847366,0,0,0,0,0,0,7.149580448,0
20,499,20499,0.32327427,0.000362698,0.070138806,35.90335183,0.013236673,0.000716337,5.410701188,0,0.083852187,2.309017458,0,0,0,0,0,0,0.060845076,0
20,500,20500,0.21599369,0.026969823,0.075572094,435.8668051,0.010589338,0.001246902,185.509755,0,1.701253021,34.92825459,0.000119328,0,0,0,0,0,0.483517464,0
20,501,20501,0.07035314,0.000720745,0.007902964,33.97116363,0.007059559,0.000228871,0,0,0.018510766,1.284083595,4.77312E-05,0,0,0,0,0,0.030080665,0
20,502,20502,0.3374404,0,0.02815431,278.922192,0.040314644,0.000655404,0,0,0.617138653,16.62591048,1.90925E-05,0,0,0,0,0,0.469532702,0
20,503,20503,0.06494136,0.004638809,0.031611856,18.73641965,0.036784864,0.000105519,0,0,0,1.175589821,0,0,0,0,0,0,0.016422283,0
20,504,20504,0.21233278,0.120330048,0.029636115,59.76815467,0.00176489,0.000376003,0,0,0.087094957,5.171352569,0,0,0,0,0,0,0.065895703,0
20,505,20505,1.02139389,0,0.188189333,103.8225708,0.140699822,0.003440499,0,6.245465355,0.318421817,157.8746261,0,0,0,0,0,0,1.129522576,0
20,506,20506,0.12542596,0.003680916,0.003951482,39.12122349,0.007942004,0.00013227,0,0,0.006344068,5.336619784,0,0,0,0,0,0,0.075077721,0
20,507,20507,0.44392513,0,0.057790425,141.1895268,0.008824449,0.001168135,0,0,0.620464908,11.82261909,2.1479E-05,0,0,0,0,0,0.484922138,0
20,508,20508,0.21376531,0,0.023708892,36.97951888,0.004412224,0.000662188,0,0,0.012910972,23.6042568,0.019275234,0,0,0,0,0,0.240653585,0
20,509,20509,0.27838833,0,0.03852695,442.8977369,0.004412224,0.002380855,0,0,1.407301131,47.70033449,3.34118E-05,0,0,0,0,0,0.630037282,0
20,510,20510,0.02610388,0.02585383,0.003951482,37.28942282,0.000882445,0.000112949,0,0,0,1.937971176,0,0,0,0,0,0,0.045032173,0
20,511,20511,0.02689973,0,0.015805928,157.1414399,0.002647335,0.000332904,0,0,0,17.19348889,5.98549E-05,0,0,0,0,0,0.308408414,0
20,512,20512,0.12701766,0.00612029,0.003951482,39.32204354,0.000882445,0.000167938,3.173542198,0,0,4.248162123,0,0,0,0,0,0,0.065980396,0
20,513,20513,0.95931759,0,0.162504699,405.7927781,0.028238236,0.002403148,0,0,0,18.97320544,0,0,0,0,0,0,1.357781985,0
20,514,20514,0.09725287,0,0.001975741,59.49138175,0,8.17397E-05,0,0,0.01204672,3.206071645,5.72774E-06,0,0,0,0,0,0.080091166,0
20,515,20515,8.1463206,0,2.164080336,1276.063705,0.591435233,0.022734306,0,31.22732678,10.00304852,157.3910191,0.00286387,0,0,0,0,4.210432756,1.526755918,0
20,516,20516,0.37054776,0.03652923,0.047417785,230.793091,0.009706894,0.001177052,0,0,0.076244059,18.1653777,4.05715E-05,0,0,0,0,0,0.240054533,0
20,517,20517,0.31786249,0.00613052,0.031611856,251.9376149,0.003529779,0.000304912,0,6.245465355,0.338435404,10.61493141,0,0,0,0,0,0,0.22410736,0
20,518,20518,0.02164712,0,0.003951482,5.338416606,0.000882445,4.90438E-05,0,0,0,0.547949256,0,0,0,0,0,0,0.015957502,0
20,519,20519,0.43071402,0.005524164,0.068471627,70.74186628,0.004412224,0.000955612,0,0,0.018236735,6.242015022,0,0,0,0,0,0,0.095652054,0
20,520,20520,0.43310157,0.015577397,0.108171821,180.599959,0.051786427,0.002129691,0,0,0.091621174,22.53549394,3.10253E-05,0,0,0,0,0,0.248399945,0
20,521,20521,0.00939103,0.00304573,0.001975741,14.29300189,0,6.6878E-05,0,0,0,0.764918791,0,0,0,0,0,0,0.021617509,0
20,522,20522,0.16346759,0,0.007902964,56.67405218,0.03088557,0.000108491,0,0,0.099524459,2.389479511,1.00235E-05,0,0,0,0,0,0.043792755,0
20,523,20523,0.15932917,0.008779142,0.02815431,44.45598392,0.004412224,0.000419102,0,0,0.024630429,23.57480974,3.36027E-05,0,0,0,0,0,0.283620062,0
20,524,20524,0.05188942,0,0.003951482,19.01751308,0.113835388,0.000130784,0,0,0.00119232,2.849801257,1.23624E-05,0,0,0,0,0,0.031553506,0
20,525,20525,1.2829102,0,0.311673147,367.0891994,0.104733119,0.004397597,426.931355,93.68198033,1.319907932,77.81080471,0.00021479,0,0,0,0,1.261189535,2.91221823,0
20,526,20526,0.92987114,0,0.302782312,673.3255178,0.042357354,0.00515777,0,18.73639607,0.146696489,31.22448148,9.54623E-05,0,0,0,0,0,1.10249501,0
20,527,20527,0.34332969,0.001799538,0.007902964,126.8635605,0.047652023,0.000112949,0,0,0.085046083,3.966795033,1.02145E-05,0,0,0,0,0,0.075914328,0
20,528,20528,0.1559866,0.001362441,0.021733151,53.32379206,0.052676522,0.000353353,0,0,0.019982955,2.808279424,4.77312E-05,0,0,0,0,0,0.060721134,0
20,529,20529,0.10552971,0,0.001975741,41.87859658,0.003529779,0.000245219,0,0,2.891971803,0.139245566,0,0,0,0,0,0,0.003614968,0
20,530,20530,0.19275487,0.027931436,0.025684633,136.7370691,0.232625344,0.000722282,0,0,0.106069255,14.73351539,5.99503E-05,0,0,0,0,0,0.284508311,0
20,531,20531,0.42530224,0,0.389220982,84.20319185,0.006177114,0.000844148,0,0,0.011483378,9.303643607,4.77312E-05,0,0,0,0,0,0.173941932,0
20,532,20532,0.03262985,0.004352371,0.003951482,193.0129485,0,0.000133756,0,0,0,13.30437677,0,0,0,0,0,0,0.31017665,0
20,533,20533,0.25896959,0,0.017781669,64.2589442,0.009436723,0.000578123,0,0,0,11.07743552,0,0,0,0,0,0,0.15534034,0
20,534,20534,0.5873373,0.002109226,0.021733151,174.3866559,0.046491758,0.00078916,0,0,0.011777416,29.26732264,0,0,0,0,0,0,0.380187219,0
20,535,20535,0.20739851,0.009728666,0.01975741,134.2562309,0.014731392,0.000215496,0,0,2.758748161,9.247015059,0,0,0,0,0,0,0.1730165,0
20,536,20536,0.04854685,0,0.005927223,24.17282221,0.002647335,0.000121866,0,0,0.011155864,1.548342273,1.48921E-05,0,0,0,0,0,0.041107351,0
20,537,20537,0.33505285,0,0.089402281,218.3438595,0.031227674,0.001793815,0,0,0.133137453,9.009876048,4.77312E-05,0,0,0,0,0,0.123167124,0
20,538,20538,0.08388259,0.004730879,0.004445417,30.59385257,0.005294669,0.000153076,0,0,0,11.93096511,0,0,0,0,0,0,0.160097638,0
20,539,20539,0.6239464,0.026700124,0.143853236,31.57064072,0.015001563,0.001731138,0,0,0.093708284,12.28879025,2.62521E-05,0,0,0,0,0,0.074385713,0
20,540,20540,0.99067408,0.004147773,0.273640132,136.877704,0.301785167,0.002626074,0,0,0.172690214,9.510571729,0.048524645,0,0,0,0,0,0.231926019,0
20,541,20541,0.17397281,0,0.023708892,105.3586211,0.007942004,0.000268998,0,0,0.009991064,2.730014518,1.26965E-05,0,0,0,0,0,0.15900695,0
20,542,20542,0.13099691,0,0.009878705,39.11578794,0.00176489,0.000236302,0,6.245465355,0,7.364441884,0,0,0,0,0,0,0.142977149,0
20,543,20543,0.82227222,0,0.035563338,274.7847753,0.005294669,0.001298919,625.7552943,0,0.018957754,31.86192624,2.04289E-05,0,0,0,0,0,0.664183237,0
20,544,20544,0.14882395,0.022284513,0.026178569,50.61762623,0.005294669,0.000214009,0,0,0.028867807,2.277119651,2.04289E-05,0,0,0,0,0,0.039454794,0
20,545,20545,1.37124955,0.042937817,0.290927866,168.7398413,0.027355791,0.002508472,0,0,0.213293019,13.92406069,0,0,0,0,0,0.407461234,0.131739763,0
20,546,20546,0.74411975,0.007880768,0.134844325,125.6462586,0.792638254,0.001567916,0,0,0.1708315,7.910401289,7.43174E-05,0,0,0,0,0,0.135396045,0
20,547,20547,0.08483761,0.005979861,0.023708892,42.7782818,0.003529779,0.000395323,0,0,0,2.475139425,0,0,0,0,0,0,0.06067982,0
20,548,20548,0.12478928,0,0.057790425,64.33080659,0.024708456,0.000610819,0,0,0,9.94686493,0,0,0,0,0,0,0.181781249,0
20,549,20549,0.37277614,0.058961612,0.146204836,476.5784071,0.041474909,0.003318633,0,0,0.499417984,47.92423704,0.000190925,0,0,0,0,0,0.453347974,0
20,550,20550,0.87591251,0.012754866,0.283024902,125.7067513,0.042079533,0.001315266,0,0,0.061913409,8.310251069,6.13345E-05,0,0,0,0,0,0.14011616,0
20,551,20551,2.61086551,0.091357949,0.717687927,288.9432169,0.311767822,0.007928753,0,212.3458221,0.920922657,41.9803499,0,0,0,0,0,0.834325385,0.594455668,0
20,552,20552,0.06032543,0.001915787,0.017781669,25.76785713,0.018531342,0.000199148,0,0,0,2.573015389,0,0,0,0,0,0,0.055263565,0
20,553,20553,1.60300107,0,0.999434489,194.7675563,2.14747159,0.002412065,8.612265012,31.22732678,0.104313399,9.260723932,0,0,0,0,0,0.601490394,0.147325439,0
20,554,20554,0.26565473,0.002645833,0.032105792,272.7964839,0.007942004,0.001093826,0,0,0.60800099,23.54537372,0,0,0,0,0,0,0.393752644,0
20,555,20555,0.17174443,0.046236506,0.007902964,112.5949212,0.000882445,0.000804022,0,0,0.009794811,13.70745894,0.014618213,0,0,0,0,0,0.250011188,0
20,556,20556,0.02530803,0.004789468,0,10.64294989,0,0.000112949,0,0,0,0.662461521,1.136E-05,0,0,0,0,0,0.018198782,0
20,557,20557,2.45949484,0,0.279567355,256.8606886,0.058853636,0.00603685,0,0,0.162469958,39.04474555,0.000477312,0,0,0,0,0,57.37775337,0
20,558,20558,0.13163359,0,0.011854446,62.96724546,0.002647335,0.000346279,0,0,0.081193473,2.943469117,1.90925E-05,0,0,0,0,0,0.040900781,0
20,559,20559,0.90599564,0,0.254870592,923.5978688,0.036792514,0.007364483,0,0,11.69140488,191.0914095,0.007684718,0,0,0,0,0,2.377202964,0
20,560,20560,0.9852623,0.003626046,0.093847699,254.8193024,0.189725647,0.001624391,3.864786563,0,0.036909131,13.55731245,0,0,0,0,0,0,0.20650763,0
20,561,20561,0.46063798,0,0.045935979,160.9021698,0.094421601,0.000552858,0,0,0.599091727,11.40239645,3.34118E-05,0,0,0,0,0,28.41537905,0
20,562,20562,0.14914229,0,0.035563338,51.9226284,0.032992564,0.000338848,0,6.245465355,0.105337558,6.003396762,3.04048E-05,0,0,0,0,0,0.076637322,0
20,563,20563,0.20007669,0.022633261,0.008396899,66.92174661,0.047104032,0.000274943,0,0,0.009942525,9.249823715,1.43193E-05,0,0,0,0,0,0.121256356,0
20,564,20564,0.17063024,0,0.012348381,71.52959921,0.143838514,0.000136728,0,0,0,4.693488555,2.04289E-05,0,0,0,0,0,0.104162721,0
20,565,20565,5.84424489,0.109032482,1.120045062,601.0150634,0.18015497,0.011565609,0,0,1.531352079,33.17276165,0,0,0,0,0,1.299995367,0.547729625,0
20,566,20566,0.10839477,0.049462654,0.021733151,156.2419149,0.005294669,0.00025265,432.4931842,0,0,33.48946801,0,0,0,0,0,0,0.477671545,0
20,567,20567,0.24432595,0.002734182,0.041490562,143.8816929,0.003529779,0.000734171,0,0,0.339567725,32.61932926,2.97365E-05,0,0,0,0,0,0.28815633,0
20,568,20568,0.19530159,0.000743995,0.015805928,58.95272651,0.207986819,0.000572178,2.127813281,0,0.21156532,2.922621164,3.81849E-05,0,0,0,0,0,0.062925232,0
20,569,20569,0.02880977,0,0.021733151,95.03627841,0.00176489,0.000335876,0,0,0,13.13289098,0,0,0,0,0,0,0.163344912,0
20,570,20570,1.88123023,0.291952979,0.457877982,488.5468109,0.126866174,0.004914153,162.3797461,0,1.398084188,61.87550659,0.000477312,0,0,0,0,0,1.0984008,0
21,001,21001,9.95544682,0,1.119577056,681.1360088,0.649779527,0.02407667,13.70192362,6.448442979,4.641394864,32.62495617,0,0,0,0,0,7.39736219,3.300554209,0
21,002,21002,0.57221615,0,0.152277341,294.9036048,0.01824899,0.003583337,0,0,0.940674289,7.808708251,0.00064115,0,0,0,0,0,2.827801117,0
21,003,21003,3.32076371,0,0.953452644,653.3772297,0.214119121,0.015580406,3.164985632,12.89688596,6.653066261,13.68026642,0.006850234,0,0,0,0,0,2.014397571,0
21,004,21004,7.95197403,0.208690627,0.801175303,718.0409834,0.349294165,0.021913345,7.912464081,0,1.87004942,6.72621296,0,0,0,0,0,0,3.133078911,0
21,005,21005,0.36052005,0,0.031437903,141.777326,0.639419954,0.000923528,0,0,0.094299569,9.545305903,0,0,0,0,0,0,0.589030235,0
21,006,21006,0.65371119,0,0.123295525,582.941988,0.013034993,0.004134246,0,0,0.606612008,1.793237041,0.001027535,0,0,0,0,0,0.46923259,0
21,007,21007,0.16442261,0,0.019648689,148.1932047,0.006581614,0.001228365,0,0,1.283995752,2.397532268,0,0,0,0,0,0,0.461286315,0
21,008,21008,0.42291469,0,0.077121105,189.2810134,0.007820996,0.004010878,17.3142438,0,0.528161848,13.82960902,0,0,0,0,0,0.766260625,1.03368637,0
21,009,21009,0.18368218,0,0.027999382,59.40762945,0.001303499,0.000674161,0,0,8.42023052,3.771487514,0.00192345,0,0,0,0,0,0.62430231,0
21,010,21010,5.04616651,0.02580733,0.934786389,1829.262335,3.036944885,0.015830583,77.18461105,567.4629822,26.28438123,45.17910919,0,0,0,0,0,0,2.577510207,0
21,011,21011,0.29032608,0,0.043227116,64.94517761,0.007820996,0.000764797,0,0,0.058528411,0.821023822,0,0,0,0,0,0,0.150878646,0
21,012,21012,0.66039633,0,0.088419101,77.02038754,0.010427995,0.002965391,44.21835338,6.448442979,0.10372826,13.93141161,0,0,0,0,0,0,1.182888587,0
21,013,21013,3.37519985,0,0.959347251,381.6746842,0.785151811,0.007481805,0,0,0.320843771,68.47105419,0,0,0,0,0,2.947156251,1.173835868,0
21,014,21014,0.41670706,0,0.05501633,202.8769981,0.010427995,0.001598137,0,0,0.417059105,0.916126621,0,0,0,0,0,0,0.369417983,0
21,015,21015,18.57020473,0.008555944,2.458691289,402.0389073,1.40644774,0.047797998,6.716449921,25.79377192,0.247717333,21.88799172,0,0,0,0,0,5.216466564,1.329073231,0
